,pair_address_uni,token0,token1,WETH_balance_uni,pair_address_sushi,WETH_balance_sushi,token,res0_uni,res1_uni,res0_sushi,res1_sushi,other_balance_uni,other_balance_sushi,decimals
63,0x3452a7f30a712e415a0674c0341d44ee9d9786f9,0x0954906da0bf32d5479e25f46056d22f08464cab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4046777045072925957,0xa73df646512c82550c2b3c0324c4eedee53b400c,16533318090260405956,0x0954906da0bf32d5479e25f46056d22f08464cab,3407720215286320246115,4046777045072925957,13752308311112122624389,16533318090260405956,3407720215286320246115,13752308311112122624389,18
64,0x60b2cc2c6ecd3dd89b4fd76818ef83186e2f2931,0xa1faa113cbe53436df28ff0aee54275c13b40975,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3320106811084402069,0xf55c33d94150d93c2cfb833bcca30be388b14964,127855936606647681981,0xa1faa113cbe53436df28ff0aee54275c13b40975,52221196884385799306927,3320106811084402069,1994051887212237223785476,127855936606647681981,52221196884385799306927,1994051887212237223785476,18
65,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,431464671406038272804,0xc4b26b26d720467d96e18f08664a888d4116cea6,55257766150401968950,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,1620594107255117486388842,431464671406038272804,207730132696133146419454,55257766150401968950,1620594107255117486388842,207730132696133146419454,18
66,0x3a8afc58b70b34a0a5615d3a5ffe623ca1fa92b8,0x4fe83213d56308330ec302a8bd641f1d0113a4cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25013642215580830141,0x04444d365324134e58104b1d874d00dc68dcea53,2048001740407973918,0x4fe83213d56308330ec302a8bd641f1d0113a4cc,311430048701937462647252,25013642215580830141,25448182239747962361362,2048001740407973918,311430048701937462647252,25448182239747962361362,18
67,0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe28b3b32b6c345a34ff64674606124dd5aceca30,6521025092117669927,0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820,65456463971137882425,0xe28b3b32b6c345a34ff64674606124dd5aceca30,6521025092117669927,2664188125999774501473,65456463971137882425,26420739911483486125359,2664188125999774501473,26420739911483486125359,18
68,0x5cd0dba2365c35620d6cb938385a029199a9a293,0x1416946162b1c2c871a73b07e932d2fb6c932069,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5611089163278459113,0x913f64a61b6ed70f658d23bbc84665d07be79aac,1137805885046028651,0x1416946162b1c2c871a73b07e932d2fb6c932069,45596318997193025964236,5611089163278459113,9203380463426697815679,1137805885046028651,45596318997193025964236,9203380463426697815679,18
69,0x4214290310264a27b0ba8cff02b4c592d0234aa1,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,129861682261585504513,0xc44821a9c3d8835cba6d17f4c4db4133b1d7c382,1301793289719127160,0xa1d6df714f91debf4e0802a542e13067f31b8262,14745227870105803890843852,129861682261585504513,144850275788471308406533,1301793289719127160,14745227870105803890843852,144850275788471308406533,18
70,0x9def9511fec79f83afcbffe4776b1d817dc775ae,0xa117000000f279d81a1d3cc75430faa017fa5a2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,517013337514597322078,0x201e6a9e75df132a8598720433af35fe8d73e94d,2669240699079404000,0xa117000000f279d81a1d3cc75430faa017fa5a2e,373299078823254884313180,517013337514597322078,1863382537858679170671,2669240699079404000,373299078823254884313180,1863382537858679170671,18
71,0x87febfb3ac5791034fd5ef1a615e9d9627c2665d,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8218779858644306512,0xaf988aff99d3d0cb870812c325c588d8d8cb7de8,187837949712676553110,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,168715503101689159525,8218779858644306512,3839749678231079169971,187837949712676553110,168715503101689159525,3839749678231079169971,18
72,0x32d588fd4d0993378995306563a04af5fa162dec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xea319e87cf06203dae107dd8e5672175e3ee976c,121897970134393672759,0x0bff31d8179da718a7ee3669853cf9978c90a24a,1041345075641269325,0xea319e87cf06203dae107dd8e5672175e3ee976c,121897970134393672759,4687625341736504339034614,1041345075641269325,38629035426485601620511,4687625341736504339034614,38629035426485601620511,18
73,0x70ec2fa6eccf4010eaf572d1c1a7bcbc72dec983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,305097585531918359800,0xf13eef1c6485348b9c9fa0d5df2d89accc5b0147,117408565150625143169,0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,305097585531918359800,27573501725380207490091,117408565150625143169,10584987323235752783691,27573501725380207490091,10584987323235752783691,18
74,0x24b24af104c961da1ba5bccce4410d49aa558477,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf5d669627376ebd411e34b98f19c868c8aba5ada,17844667712042007524,0x35a0d9579b1e886702375364fe9c540f97e4517b,1575672345201195699,0xf5d669627376ebd411e34b98f19c868c8aba5ada,17844667712042007524,2524069574409572932937,1575672345201195699,220837073450636815035,2524069574409572932937,220837073450636815035,18
75,0x9c18a2f9545112ab2fcbdd228536562406a53232,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31928002497192020019,0x5399a36f54ca91a5db5c148eeb2b909bba81b82c,5214641407508036353,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,1745641317315005,31928002497192020019,278632525320278,5214641407508036353,1745641317315005,278632525320278,8
76,0xd07d430db20d2d7e0c4c11759256adbcc355b20c,0x903bef1736cddf2a537176cf3c64579c3867a881,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19548503358315418748,0x9cd028b1287803250b1e226f0180eb725428d069,269048139186478950216,0x903bef1736cddf2a537176cf3c64579c3867a881,8988895491646,19548503358315418748,121930196140698,269048139186478950216,8988895491646,121930196140698,9
77,0x75001b3ffe0f77864c7dc64c55e1e22b205e4a07,0x45080a6531d671ddff20db42f93792a489685e32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52729882524344557852,0x96335e7cdbcd91fb33c26991b00cc13a87a811b9,15287595750637374329,0x45080a6531d671ddff20db42f93792a489685e32,115969214740915526423629863,52729882524344557852,33761013667861556934438189,15287595750637374329,115969214740915526423629863,33761013667861556934438189,18
78,0xc76225124f3caab07f609b1d147a31de43926cd6,0xb753428af26e81097e7fd17f40c88aaa3e04902c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25187844707603443193,0x23a9292830fc80db7f563edb28d2fe6fb47f8624,4286249361449806832,0xb753428af26e81097e7fd17f40c88aaa3e04902c,888964072863230914807,25187844707603443193,146193955267373659642,4286249361449806832,888964072863230914807,146193955267373659642,18
79,0xb5f790a03b7559312d9e738df5056a4b4c8459f4,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,533044729949347645015,0x56820f78efd1061d174f7a460cfd9d8e4283069b,1539339912320057706,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,3538803399779697065197942,533044729949347645015,10128931740336687018610,1539339912320057706,3538803399779697065197942,10128931740336687018610,18
80,0x4d96369002fc5b9687ee924d458a7e5baa5df34e,0x8888801af4d980682e47f1a9036e589479e835c5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12135799565581870969,0xb2c29e311916a346304f83aa44527092d5bd4f0f,12117335954252229332,0x8888801af4d980682e47f1a9036e589479e835c5,8026984590126128151800,12135799565581870969,7765188103730256047663,12117335954252229332,8026984590126128151800,7765188103730256047663,18
81,0x48a91882552dad988ae758fcb7070b8e9844dec5,0x1f3f9d3068568f8040775be2e8c03c103c61f3af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,148053048832526981967,0x4441eb3076f828d5176f4fe74d7c775542dae106,5040980138035031093,0x1f3f9d3068568f8040775be2e8c03c103c61f3af,2792769650777279393565162,148053048832526981967,92196039144122284108417,5040980138035031093,2792769650777279393565162,92196039144122284108417,18
82,0x8da66b6e90cac30db0dce239086cfdb2dbf66a30,0xb1f871ae9462f1b2c6826e88a7827e76f86751d4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8201609759622081986,0x16d6ddf22ffdbc3793400aaeeb2ab51dcfb9e428,4624566824790395655,0xb1f871ae9462f1b2c6826e88a7827e76f86751d4,208960776553263591826734,8201609759622081986,117139677990643618252410,4624566824790395655,208960776553263591826734,117139677990643618252410,18
83,0x29a9777da2bacd8c4a28b6fd8247c4ca4f098f12,0x875773784af8135ea0ef43b5a374aad105c5d39e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6472902534738087907,0xa7f11e026a0af768d285360a855f2bded3047530,20688600512961769621,0x875773784af8135ea0ef43b5a374aad105c5d39e,26531547096660435877084,6472902534738087907,83638623713003539863449,20688600512961769621,26531547096660435877084,83638623713003539863449,18
84,0x4dd26482738be6c06c31467a19dcda9ad781e8c4,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27344767514850357008,0xa8aec03d5cf2824fd984ee249493d6d4d6740e61,13635839439621528679,0x0b38210ea11411557c13457d4da7dc6ea731b88a,33110922479008665281776,27344767514850357008,16339014791862327834628,13635839439621528679,33110922479008665281776,16339014791862327834628,18
85,0xde5b7ff5b10cc5f8c95a2e2b643e3abf5179c987,0x07150e919b4de5fd6a63de1f9384828396f25fdc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25231630346806053939,0xd8b8b575c943f3d63638c9563b464d204ed8b710,1106904842249457503,0x07150e919b4de5fd6a63de1f9384828396f25fdc,63340773156116,25231630346806053939,2878038856460,1106904842249457503,63340773156116,2878038856460,9
86,0x01688e1a356c38a8ed7c565bf6c6bfd59543a560,0x0c7d5ae016f806603cb1782bea29ac69471cab9c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12752848172107789458,0x281df7fc89294c84afa2a21ffee8f6807f9c9226,15378876004036252400,0x0c7d5ae016f806603cb1782bea29ac69471cab9c,322011142422635699412770,12752848172107789458,388810178697770856968374,15378876004036252400,322011142422635699412770,388810178697770856968374,18
87,0x44c21f5dcb285d92320ae345c92e8b6204be8cdf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xee06a81a695750e71a662b51066f2c74cf4478a0,39486071426752646062,0xd3da6236aecb6b55f571249c011b8eec340a418e,1025656484057004740,0xee06a81a695750e71a662b51066f2c74cf4478a0,39486071426752646062,1948879770543567912518,1025656484057004740,50431731667355621346,1948879770543567912518,50431731667355621346,18
88,0x9973bb0fe5f8df5de730776df09e946c74254fb3,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,45371278776511584645,0x0eee7f7319013df1f24f5eaf83004fcf9cf49245,40744362880888549877,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,1946721896165941954968936186,45371278776511584645,1736549567462327201423110870,40744362880888549877,1946721896165941954968936186,1736549567462327201423110870,18
89,0x6147805e1011417b93e5d693424a62a70d09d0e5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,50496846564986672209,0xfa5bc40c3bd5afa8bc2fe6b84562fee16fb2df5f,11507512694400411018,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,50496846564986672209,46730995702400397571,11507512694400411018,10696555230163515943,46730995702400397571,10696555230163515943,18
90,0xfd0a40bc83c5fae4203dec7e5929b446b07d1c76,0x853d955acef822db058eb8505911ed77f175b99e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3209428295459653101,0xec8c342bc3e07f05b9a782bc34e7f04fb9b44502,30670251297901396486,0x853d955acef822db058eb8505911ed77f175b99e,5403689545424251334377,3209428295459653101,52301886765054959983226,30670251297901396486,5403689545424251334377,52301886765054959983226,18
91,0xecba967d84fcf0405f6b32bc45f4d36bfdbb2e81,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,58311118572543384151,0x61eb53ee427ab4e007d78a9134aacb3101a2dc23,1075217175711048087473,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,11686614629505361646245,58311118572543384151,216428449642330173278087,1075217175711048087473,11686614629505361646245,216428449642330173278087,18
92,0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc944e90c64b2c07662a292be6244bdf05cda44a7,102847468413178168093,0x7b504a15ef05f4eed1c07208c5815c49022a0c19,35868615556990738278,0xc944e90c64b2c07662a292be6244bdf05cda44a7,102847468413178168093,1170336762070957635223495,35868615556990738278,410448317439990714948033,1170336762070957635223495,410448317439990714948033,18
93,0x0c722a487876989af8a05fffb6e32e45cc23fb3a,0x77777feddddffc19ff86db637967013e6c6a116c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47254215686179709876,0xb270176ba6075196df88b855c3ec7776871fdb33,10844844275497913889,0x77777feddddffc19ff86db637967013e6c6a116c,11570525157840679789690,47254215686179709876,2617743213586036781694,10844844275497913889,11570525157840679789690,2617743213586036781694,18
94,0x62f22a47e5d2f8b71cc44fd85863753618312f67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,18525788603909635217,0x0652687e87a4b8b5370b05bc298ff00d205d9b5f,21837948126229655033,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,18525788603909635217,532301408334231470776003,21837948126229655033,622262157272123693594588,532301408334231470776003,622262157272123693594588,18
95,0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2,0x111111111117dc0aa78b770fa6a738034120c302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49746165437864695194,0x86f518368e0d49d5916e2bd9eb162e9952b7b04d,1352180544408737233,0x111111111117dc0aa78b770fa6a738034120c302,168649037702087740612172,49746165437864695194,4541387038020881772017,1352180544408737233,168649037702087740612172,4541387038020881772017,18
96,0xc301f34fbfc16b9b35483db582e15bb06a45e267,0x9f9913853f749b3fe6d6d4e16a1cc3c1656b6d51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2809188428354401709,0x30de97336d498c49a8595d15480954b8db1ca4ec,10301471184469145582,0x9f9913853f749b3fe6d6d4e16a1cc3c1656b6d51,169398418798671699150651,2809188428354401709,598784046584276649768181,10301471184469145582,169398418798671699150651,598784046584276649768181,18
97,0x454f11d58e27858926d7a4ece8bfea2c33e97b13,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,138902358364797360873,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,317944109729819178851,0x5a98fcbea516cf06857215779fd812ca3bef1b32,95990638734625474367295,138902358364797360873,219446803334125691932668,317944109729819178851,95990638734625474367295,219446803334125691932668,18
98,0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2984921774983966415,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,16580433340676239173,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,279430435008235151700,2984921774983966415,1582955139001518499661,16580433340676239173,279430435008235151700,1582955139001518499661,18
99,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23515307175581992303,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,2543585932257050577,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23515307175581992303,325527592367985333469395182,2543585932257050577,35287416650012127443508456,325527592367985333469395182,35287416650012127443508456,18
100,0x8d2a4cc2e2ca0f7ab011b686449dc82c3af924c7,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7013701063366023587,0xcc39592f5cb193a70f262aa301f54db1d600e6da,36194121827784022857,0x3155ba85d5f96b2d030a4966af206230e46849cb,10891554293892853953577,7013701063366023587,56117257284649100844329,36194121827784022857,10891554293892853953577,56117257284649100844329,18
101,0x15861b072abad08b24460add30b09e1481290f94,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11737831946047868106,0xa872d244b8948dfd6cb7bd19f79e7c1bfb7db4a0,32858027221043013026,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,1339499692956748500319,11737831946047868106,3827436783146256459936,32858027221043013026,1339499692956748500319,3827436783146256459936,18
102,0xc465c0a16228ef6fe1bf29c04fdb04bb797fd537,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,54862680281643071170,0x22def8cf4e481417cb014d9dc64975ba12e3a184,11371483149522509121,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,267367793120326035263230,54862680281643071170,56186430328482827349209,11371483149522509121,267367793120326035263230,56186430328482827349209,18
103,0x648450d9c30b73e2229303026107a1f7eb639f6c,0x1337def16f9b486faed0293eb623dc8395dfe46a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20298695438356786239,0x17a2194d55f52fd0c711e0e42b41975494bb109b,7372406606148084263,0x1337def16f9b486faed0293eb623dc8395dfe46a,6911083056952148407810515,20298695438356786239,2538891206833557688788104,7372406606148084263,6911083056952148407810515,2538891206833557688788104,18
104,0x438d3e9cacab4614a8f1613ac7b182378d76e1f8,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100251315208754762450,0x9c86bc3c72ab97c2234cba8c6c7069009465ae86,4978415946416734309,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,241649708645,100251315208754762450,11990870194,4978415946416734309,241649708645,11990870194,6
105,0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33793291929684385973,0x53813285cc60b13fcd2105c6472a47af01f8ac84,31625696597913407319,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,4522194021703209847763173,33793291929684385973,4295819398458531877542927,31625696597913407319,4522194021703209847763173,4295819398458531877542927,18
106,0x1ee312a6d5fe7b4b8c25f0a32fca6391209ebebf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,352427263727922194525,0x7e6782e37278994d1e99f1a5d03309b4b249d919,40163543208923555380,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,352427263727922194525,1139950838737076412722315,40163543208923555380,131653345254465475068312,1139950838737076412722315,131653345254465475068312,18
107,0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,84174511615117745193,0x77337ff10206480739a768124a18f3aa8c089153,14390800846799714783,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,84174511615117745193,3387368310970839522296300,14390800846799714783,567098802163325685251091,3387368310970839522296300,567098802163325685251091,18
108,0x7dd3f5705504002dc946aeafe6629b9481b72272,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,109789347618079435106,0x96f5b7c2be10dc7de02fa8858a8f1bd19c2fa72a,17596124158857675588,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,105829786324328271805746,109908816618232419678,16788931849847478303344,17596124158857675588,105829786324328271805746,16788931849847478303344,18
109,0x80ddbeeb05788980caa0b1b433b40d4443f4439e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,58422517078065982822,0x913e197ab56469be9c6f1f1c84520a2ec8a05ebb,7972997266063486494,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,58422517078065982822,46199152810133937710673710,7972997266063486494,6307587213757832740960466,46199152810133937710673710,6307587213757832740960466,18
110,0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8930770154801350308,0x132eeb05d5cb6829bd34f552cde0b6b708ef5014,12862850959497670958,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,27261037067361588255947,8930770154801350308,39264186252275328375500,12862850959497670958,27261037067361588255947,39264186252275328375500,18
111,0x85cb0bab616fe88a89a35080516a8928f38b518b,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43386127814457377497,0x577959c519c24ee6add28ad96d3531bc6878ba34,6511492921353483227,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,69347092925494819187164,43386127814457377497,10368336795658250833339,6511492921353483227,69347092925494819187164,10368336795658250833339,18
112,0x25647e01bd0967c1b9599fa3521939871d1d0888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,1688445644964850881482,0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,10440929974405152816,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,1689441193193342352711,23689829334307484109204124,10440929974405152816,143519694290464931428142,23689829334307484109204124,143519694290464931428142,18
113,0x4e9e73c0170f09e709573127c4ab02e57b868178,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,21851302114478236515,0xdbaa04796cb5c05d02b8a41b702d9b67c13c9fa9,8870267676603115325,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,9089418066219621646756912,21851302114478236515,3643856573398832486173040,8870267676603115325,9089418066219621646756912,3643856573398832486173040,18
114,0xfaad1072e259b5ed342d3f16277477b46d379abc,0x126c121f99e1e211df2e5f8de2d96fa36647c855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24030673459142016566,0xe8eb0f7b866a85da49401d04fffcfc1abbf24dfd,1968228648849403453,0x126c121f99e1e211df2e5f8de2d96fa36647c855,50251914016184978390952,24030673459142016566,3897967076355293248494,1968228648849403453,50251914016184978390952,3897967076355293248494,18
115,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,133030658299232574189,0x328dfd0139e26cb0fef7b0742b49b0fe4325f821,24198657067906551903,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,4743442107936403224063,133030658299232574189,864708546164020204015,24198657067906551903,4743442107936403224063,864708546164020204015,18
116,0x5d8a31269a9f3336e3f23de17b2ec7393bdd6916,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,86007586425198715763,0x30045ad74f4475e82dcdc269952581ecb7cd2bad,19237953337534666420,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,86007586425198715763,1506249717743088793865185,19237953337534666420,330402333506649663695349,1506249717743088793865185,330402333506649663695349,18
117,0x7d7e813082ef6c143277c71786e5be626ec77b20,0x9ea3b5b4ec044b70375236a281986106457b20ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9185295042511528678,0x1498bd576454159bb81b5ce532692a8752d163e8,2182967079918994782301,0x9ea3b5b4ec044b70375236a281986106457b20ef,1121948357413710194599,9185295042511528678,3138362456525835508291289,2182967079918994782301,1121948357413710194599,3138362456525835508291289,18
118,0x0efea698136d636e2babad10821e9064fe08f418,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf16e81dce15b08f326220742020379b855b87df9,10779320719369373830,0x94b86ca6f7a495930fe7f552eb9e4cbb5ef2b736,206494492630678102125,0xf16e81dce15b08f326220742020379b855b87df9,10779320719369373830,25250036190058098827829,206494492630678102125,477387739355034998367105,25250036190058098827829,477387739355034998367105,18
119,0xbc00e708c407d7633f7504434e74c13e171de7f1,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31478367646522506590,0x1976bf5cc90bac01e3ae21a6e5971a393638bcfa,11975238138993917282,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,2781307976665777212038269,31478367646522506590,1070250311632098448518935,11975238138993917282,2781307976665777212038269,1070250311632098448518935,18
120,0x37ac54dc7dd237eecfd0b61efdd57b15fe158be0,0x7bef710a5759d197ec0bf621c3df802c2d60d848,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24763642425725677984,0x1035487ca79068f6617ae75ed3c844ce2d8a0c2a,1769553662775327442,0x7bef710a5759d197ec0bf621c3df802c2d60d848,2875958153618026432941231,24763642425725677984,207449708297813185099272,1769553662775327442,2875958153618026432941231,207449708297813185099272,18
121,0x8fb8bf2b444e37379e46de8bb77c551bd008f0ad,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1108140295900452384,0x6a091a3406e0073c3cd6340122143009adac0eda,18525704388626258107416,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,27550917683574620305,1108140295900452384,467767151911971345253571,18525704388626258107416,27550917683574620305,467767151911971345253571,18
122,0x155c119abedc4996ba571cda949f50d83470d23d,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,92659251650454152934,0x36e06522f0555f35db55856b1dc3842b7b4cd830,7608671501115651168,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,16661335948907025450867293,92659251650454152934,1370755238798352242333615,7608671501115651168,16661335948907025450867293,1370755238798352242333615,18
123,0x4c083084c9d50334b343c44ec97d16011303cc73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,107586962711813884494,0xf68d0d896cc3b6ea1872f80c143b9a4026caa77a,3142800421490112149,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,107586962711813884494,14767889557617432614327529,3142800421490112149,417968958485538184222860,14767889557617432614327529,417968958485538184222860,18
124,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,0x35a532d376ffd9a705d0bb319532837337a398e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,585351844677687030118,0x60bce13608701789ab9c8faa9b82de115ea8744d,12575276482132120029,0x35a532d376ffd9a705d0bb319532837337a398e7,13502367467556528978816673,585351844677687030118,292094897488644950899643,12575276482132120029,13502367467556528978816673,292094897488644950899643,18
