,token0,token1,token,pair_address_sushi,pair_address_uni
92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0x7b504a15ef05f4eed1c07208c5815c49022a0c19,0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70
93,0x77777feddddffc19ff86db637967013e6c6a116c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x77777feddddffc19ff86db637967013e6c6a116c,0xb270176ba6075196df88b855c3ec7776871fdb33,0x0c722a487876989af8a05fffb6e32e45cc23fb3a
94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,0x0652687e87a4b8b5370b05bc298ff00d205d9b5f,0x62f22a47e5d2f8b71cc44fd85863753618312f67
95,0x111111111117dc0aa78b770fa6a738034120c302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x111111111117dc0aa78b770fa6a738034120c302,0x86f518368e0d49d5916e2bd9eb162e9952b7b04d,0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2
96,0x9f9913853f749b3fe6d6d4e16a1cc3c1656b6d51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9f9913853f749b3fe6d6d4e16a1cc3c1656b6d51,0x30de97336d498c49a8595d15480954b8db1ca4ec,0xc301f34fbfc16b9b35483db582e15bb06a45e267
97,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,0x454f11d58e27858926d7a4ece8bfea2c33e97b13
98,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x7b890092f81b337ed68fba266afc7b4c3710a55b
99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3
100,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xcc39592f5cb193a70f262aa301f54db1d600e6da,0x8d2a4cc2e2ca0f7ab011b686449dc82c3af924c7
101,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,0xa872d244b8948dfd6cb7bd19f79e7c1bfb7db4a0,0x15861b072abad08b24460add30b09e1481290f94
102,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,0x22def8cf4e481417cb014d9dc64975ba12e3a184,0xc465c0a16228ef6fe1bf29c04fdb04bb797fd537
103,0x1337def16f9b486faed0293eb623dc8395dfe46a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1337def16f9b486faed0293eb623dc8395dfe46a,0x17a2194d55f52fd0c711e0e42b41975494bb109b,0x648450d9c30b73e2229303026107a1f7eb639f6c
104,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,0x9c86bc3c72ab97c2234cba8c6c7069009465ae86,0x438d3e9cacab4614a8f1613ac7b182378d76e1f8
105,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,0x53813285cc60b13fcd2105c6472a47af01f8ac84,0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49
106,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,0x7e6782e37278994d1e99f1a5d03309b4b249d919,0x1ee312a6d5fe7b4b8c25f0a32fca6391209ebebf
107,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,0x77337ff10206480739a768124a18f3aa8c089153,0xbcffa1619ab3ce350480ae0507408a3c6c3572bd
108,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0x96f5b7c2be10dc7de02fa8858a8f1bd19c2fa72a,0x7dd3f5705504002dc946aeafe6629b9481b72272
109,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,0x913e197ab56469be9c6f1f1c84520a2ec8a05ebb,0x80ddbeeb05788980caa0b1b433b40d4443f4439e
110,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0x132eeb05d5cb6829bd34f552cde0b6b708ef5014,0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077
111,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x577959c519c24ee6add28ad96d3531bc6878ba34,0x85cb0bab616fe88a89a35080516a8928f38b518b
112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,0x25647e01bd0967c1b9599fa3521939871d1d0888
113,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0xdbaa04796cb5c05d02b8a41b702d9b67c13c9fa9,0x4e9e73c0170f09e709573127c4ab02e57b868178
114,0x126c121f99e1e211df2e5f8de2d96fa36647c855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x126c121f99e1e211df2e5f8de2d96fa36647c855,0xe8eb0f7b866a85da49401d04fffcfc1abbf24dfd,0xfaad1072e259b5ed342d3f16277477b46d379abc
115,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,0x328dfd0139e26cb0fef7b0742b49b0fe4325f821,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
116,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,0x30045ad74f4475e82dcdc269952581ecb7cd2bad,0x5d8a31269a9f3336e3f23de17b2ec7393bdd6916
117,0x9ea3b5b4ec044b70375236a281986106457b20ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9ea3b5b4ec044b70375236a281986106457b20ef,0x1498bd576454159bb81b5ce532692a8752d163e8,0x7d7e813082ef6c143277c71786e5be626ec77b20
118,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf16e81dce15b08f326220742020379b855b87df9,0xf16e81dce15b08f326220742020379b855b87df9,0x94b86ca6f7a495930fe7f552eb9e4cbb5ef2b736,0x0efea698136d636e2babad10821e9064fe08f418
119,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,0x1976bf5cc90bac01e3ae21a6e5971a393638bcfa,0xbc00e708c407d7633f7504434e74c13e171de7f1
120,0x7bef710a5759d197ec0bf621c3df802c2d60d848,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7bef710a5759d197ec0bf621c3df802c2d60d848,0x1035487ca79068f6617ae75ed3c844ce2d8a0c2a,0x37ac54dc7dd237eecfd0b61efdd57b15fe158be0
121,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0x6a091a3406e0073c3cd6340122143009adac0eda,0x8fb8bf2b444e37379e46de8bb77c551bd008f0ad
122,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,0x36e06522f0555f35db55856b1dc3842b7b4cd830,0x155c119abedc4996ba571cda949f50d83470d23d
123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,0xf68d0d896cc3b6ea1872f80c143b9a4026caa77a,0x4c083084c9d50334b343c44ec97d16011303cc73
124,0x35a532d376ffd9a705d0bb319532837337a398e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x35a532d376ffd9a705d0bb319532837337a398e7,0x60bce13608701789ab9c8faa9b82de115ea8744d,0xc3d7aa944105d3fafe07fc1822102449c916a8d0
125,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,0xafa43241cf1a1d12268e75f1e7258b805e708da5,0x80b4d4e9d88d9f78198c56c5a27f3bacb9a685c5
126,0x378e8c47eb42cce0dd9cff48276a2ab73e9c254f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x378e8c47eb42cce0dd9cff48276a2ab73e9c254f,0xe7829a30ae90e114997d2f5749ade474c66c8d84,0xcb9648d4ed92747e76dbfc5bedea64607970cb7a
127,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,0xb1035d946d6548feca96341485d28eba463ad9cb,0x020e6d0e80d08567ecb14f942fa326748407a845
128,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,0x2c51eaa1bcc7b013c3f1d5985cdcb3c56dc3fbc1,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48
129,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xdab6d56915d36060c8d6cf29a7a84910da614603,0xd03dffd02db4b076e3eed9272a6a243a23de16e3
130,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfb130d93e49dca13264344966a611dc79a456bc5,0xfb130d93e49dca13264344966a611dc79a456bc5,0xa416df4d96cd547337a3e8893bf3f01c2a2af5c0,0x6060ad7b2abb5716adc82c669353e5c5f3b9fb4d
131,0x8287c7b963b405b7b8d467db9d79eec40625b13a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8287c7b963b405b7b8d467db9d79eec40625b13a,0x4a9c7b98c1a92db0ad33b31b549fb1820fe571ff,0x9e79ccaacaaa5dbb6714eea8fdfd6496c9618f40
132,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,0xc30a3cf908bbcbf44f3645592a841ed2694f91c0,0xf64af01a14c31164ff7381cf966df6f2b4cb349f
133,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,0x4632ac4a94b57573f6b0297229fc8d54046f9be4,0xed247449a7ca06db5b27b44b2c092f0b48bbdb77
134,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,0x5fa464cefe8901d66c09b85d5fcdc55b3738c688
135,0x69fe11b042789bc6e2fdaad064afd32bb298ae05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x69fe11b042789bc6e2fdaad064afd32bb298ae05,0xf110783ebd020dcfba91cd1976b79a6e510846aa,0x2957215d0473d2c811a075725da3c31d2af075f1
136,0x00c2999c8b2adf4abc835cc63209533973718eb1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00c2999c8b2adf4abc835cc63209533973718eb1,0x1da92f6a396eeb104ad13743486b450bd8b96e62,0xd34d4916440dba56a5719af981e646d69c9cec0d
137,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,0x65f550d18cac8e19a97e73108618b443bf301d20,0x4d3138931437dcc356ca511ac812e14ba8199fd6
138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe7eaec9bca79d537539c00c58ae93117fb7280b9,0xe7eaec9bca79d537539c00c58ae93117fb7280b9,0x9d0beec8d63ef6484686d1f8470be62a210b7dbd,0x4c581f07cc836e62800b3c05d1ccd6d115c916e5
139,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,0x0d15e893cf50724382368cafed222cf131b55307,0xf5bb54af516890d564643ba16c09117fda5a98d3
140,0x2ba8349123de45e931a8c8264c332e6e9cf593f9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2ba8349123de45e931a8c8264c332e6e9cf593f9,0xf8937dc1ca081161527c0bc1eb6379420195c894,0x5474ebd853e2ce2c9d343f0469206350231670be
141,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,0xdd51121d1efc398b4c09fd0cb84d79ae2c923fc9,0xdac9b2c7a5a8e2163b4161e34c2148e11b51fcc7
142,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc276a3d9c5443de32fde5b5719763c6ff7790a10,0xc276a3d9c5443de32fde5b5719763c6ff7790a10,0xbcfbf65b44b5bb64e5db5a364bd86256e9f8e6a2,0xfb7cb766d5e06a60f756c27582ce05704b3ab496
143,0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515,0xe2e998f6f498cf9acdeda38de77ca95d1d8288f6,0x541e55d40d001ca062ea0366afce05848eb7194c
144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xa1181481beb2dc5de0daf2c85392d81c704bf75d,0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049
145,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xe4ebd836832f1a8a81641111a5b081a2f90b9430,0xf660809b6d2d34cc43f620a9b22a40895365a5f8
146,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0a189c975e4928222978a74517442239a0b86ff,0xe0a189c975e4928222978a74517442239a0b86ff,0x58985d43735a19286a41c5cdd02ed16f85ac9d80,0x5bacb4114ad2d448e79addef121714b74d67faec
147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc669928185dbce49d2230cc9b0979be6dc797957,0xc669928185dbce49d2230cc9b0979be6dc797957,0xe9cf42bfcd65e342a96fc063304e22db33e236ac,0x2d0ba902badaa82592f0e1c04c71d66cea21d921
148,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeb8eec5a2dbf6e6f4cc542ad31cce706f8f80419,0xeb8eec5a2dbf6e6f4cc542ad31cce706f8f80419,0xb6f10abe3e95f02062c75d01046641b88adbf3e0,0xf037ad49812186ccaf84ee0d4136de32ecdd9616
149,0x4d224452801aced8b2f0aebe155379bb5d594381,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4d224452801aced8b2f0aebe155379bb5d594381,0x130f4322e5838463ee460d5854f5d472cfc8f253,0xb011eeaab8bf0c6de75510128da95498e4b7e67f
150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,0x7cf6a842e72c4bd7bc92e0c17ebdaa95ac1e7825,0xac86903cdda380f20a06cc8a2dea7749f1558c68
151,0x46e98ffe40e408ba6412beb670507e083c8b95ff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x46e98ffe40e408ba6412beb670507e083c8b95ff,0x0d80f8a039cc61b659ff299bb132de271c757325,0x2a8d7ab0133f53c977302dcb0460fa86eccec9ec
152,0x00813e3421e1367353bfe7615c7f7f133c89df74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00813e3421e1367353bfe7615c7f7f133c89df74,0x1b803af96f37ae51fa753e13e1d2e372dfa17791,0x1e6ba87b6f4f313f4571c8c56d4c31c2e1c3fdbe
153,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0x18cd890f4e23422dc4aa8c2d6e0bd3f3bd8873d8,0x0149ebe930260ccfdaaa8e3081b4c39446b6f491
154,0xab2a7b5876d707e0126b3a75ef7781c77c8877ee,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xab2a7b5876d707e0126b3a75ef7781c77c8877ee,0x8ae2135519a691992eeee0c48c08748390e26f57,0x24d26d4300de25b526812f92dc311ce6ef454499
155,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc13f4f0f865bac08f62654b57e38669ebc4747a3,0xc13f4f0f865bac08f62654b57e38669ebc4747a3,0x924d2a9080a4bb096e971060fe227ba8201c2b3c,0xbbc88292a8c468bcd4527fef82626feefe9df87c
